timestamp, latitude, longitude
1335718140, 55.7086541157, 37.6220583916
1335707163, 55.7403714579, 37.6092078774
1335701540, 55.741251018, 37.6103141545
1335693928, 55.7403714579, 37.6092078774
1335689500, 55.7406564357, 37.6090550423
1335645826, 55.793524, 37.579587
1335639669, 55.727684, 37.606855
1335618151, 55.7275609327, 37.6071745715
1335610499, 55.727686, 37.607007
1335605812, 55.729315274, 37.6163452864
1335594955, 55.727686, 37.607007
1335594940, 55.7275950484, 37.6070541941
1335547746, 55.793524, 37.579587
1335543750, 55.7279317591, 37.6069307327
1335542771, 55.727686, 37.607007
1335521411, 55.727684, 37.606855
1335513230, 55.727686, 37.607007
1335513216, 55.7275950484, 37.6070541941
1335467090, 55.793524, 37.579587
1335452967, 55.7403714579, 37.6092078774
1335452934, 55.7406564357, 37.6090550423
1335437979, 55.727684, 37.606855
1335424816, 55.727686, 37.607007
1335424779, 55.7275950484, 37.6070541941
1335387145, 55.793524, 37.579587
1335381273, 55.7668025407, 37.6030039787
1335372146, 55.8077569769, 37.5113582611
1335368334, 55.7279317591, 37.6069307327
1335362909, 55.7275609327, 37.6071745715
1335348592, 55.727684, 37.606855
1335340707, 55.727686, 37.607007
1335340676, 55.7275950484, 37.6070541941
1335294541, 55.793524, 37.579587
1335280521, 55.7403714579, 37.6092078774
1335280503, 55.7406564357, 37.6090550423
1335263379, 55.727684, 37.606855
1335258226, 55.7275865788, 37.6071374819
1335252424, 55.727686, 37.607007
1335252406, 55.7275950484, 37.6070541941
1335203643, 55.793524, 37.579587
1335181920, 55.727686, 37.607007
1335173736, 55.7275450911, 37.6121234894
1335165151, 55.727686, 37.607007
1335165133, 55.7275950484, 37.6070541941
1335114276, 55.7523129747, 37.5835814733
1335058647, 55.793524, 37.579587
1335037393, 55.8464289468, 37.4834701527
1335010435, 55.8027310178, 37.5830994097
1335008175, 55.8044346914, 37.5821042061
1334946080, 55.793524, 37.579587
1334940721, 55.7917217667, 37.5837596775
1334936806, 55.727684, 37.606855
1334924013, 55.727686, 37.607007
1334918142, 55.7275450911, 37.6121234894
1334906797, 55.727686, 37.607007
1334906765, 55.7275950484, 37.6070541941
1334861001, 55.793524, 37.579587
1334850439, 55.7781881873, 37.6072652867
1334821964, 55.727686, 37.607007
1334821950, 55.7275950484, 37.6070541941
1334778776, 55.793524, 37.579587
1334773307, 55.7923189112, 37.5781130791
1334772703, 55.7926446211, 37.5779950619
1334765175, 55.727686, 37.607007
1334745947, 55.727684, 37.606855
1334739339, 55.727688, 37.606757
1334733914, 55.727686, 37.607007
1334733898, 55.7275950484, 37.6070541941
1334693123, 55.793524, 37.579587
1334675640, 55.7403714579, 37.6092078774
1334675625, 55.7406564357, 37.6090550423
1334658446, 55.7279317591, 37.6069307327
1334656925, 55.7276564908, 37.6067475238
1334647662, 55.727686, 37.607007
1334647646, 55.7275950484, 37.6070541941
1334604008, 55.793524, 37.579587
1334590506, 55.727686, 37.607007
1334589336, 55.7445031955, 37.6130777361
1334582400, 55.7308138432, 37.6438033931
1334570728, 55.7275450911, 37.6121234894
1334560802, 55.727686, 37.607007
1334560789, 55.7275950484, 37.6070541941
1334556411, 55.7134570527, 37.5274808548
1334524184, 55.793524, 37.579587
1334524167, 55.7926446211, 37.5779950619
1334514556, 55.793524, 37.579587
1334495364, 55.7403714579, 37.6092078774
1334495347, 55.7413038139, 37.6094370845
1334495319, 55.7406564357, 37.6090550423
1334491884, 55.7416318331, 37.6098811626
1334480795, 55.7403714579, 37.6092078774
1334480774, 55.7406564357, 37.6090550423
1334447152, 55.793524, 37.579587
1334437444, 55.7595530622, 37.6447498798
1334434697, 55.7422941567, 37.6036067992
1334350356, 55.793524, 37.579587
1334343678, 55.7402171075, 37.6088157587
1334314568, 55.727686, 37.607007
1334309303, 55.7275450911, 37.6121234894
1334302319, 55.727686, 37.607007
1334302305, 55.7275950484, 37.6070541941
1334256867, 55.793524, 37.579587
1334243718, 55.7403714579, 37.6092078774
1334243666, 55.7406564357, 37.6090550423
1334215940, 55.727686, 37.607007
1334215919, 55.7275950484, 37.6070541941
1334211957, 55.793524, 37.579587
1334211941, 55.727686, 37.607007
1334173529, 55.793524, 37.579587
1334167462, 55.727686, 37.607007
1334167091, 55.727684, 37.606855
1334161078, 55.727686, 37.607007
1334141890, 55.727686, 37.607007
1334137548, 55.7275450911, 37.6121234894
1334129743, 55.727686, 37.607007
1334129730, 55.7275950484, 37.6070541941
1334081672, 55.793524, 37.579587
1334070860, 55.7403714579, 37.6092078774
1334070831, 55.7406564357, 37.6090550423
1334066340, 55.727686, 37.607007
1334053589, 55.727684, 37.606855
1334043169, 55.727686, 37.607007
1334043155, 55.7275950484, 37.6070541941
1333999512, 55.793524, 37.579587
1333985586, 55.7384911475, 37.606844902
1333956512, 55.727686, 37.607007
1333956497, 55.7275950484, 37.6070541941
1333907439, 55.793524, 37.579587
1333894360, 55.7403714579, 37.6092078774
1333890497, 55.74110657, 37.6085909211
1333875504, 55.7403714579, 37.6092078774
1333868843, 55.7406564357, 37.6090550423
1333868829, 55.7413038139, 37.6094370845
1333749997, 55.793524, 37.579587
1333730803, 55.7430686137, 37.6522174729
1333714249, 55.727686, 37.607007
1333705015, 55.7275450911, 37.6121234894
1333703678, 55.727686, 37.607007
1333703658, 55.7275950484, 37.6070541941
1333700139, 55.7306775957, 37.6421105862
1333695403, 55.7308138432, 37.6438033931
1333651334, 55.793524, 37.579587
1333638230, 55.7403714579, 37.6092078774
1333638211, 55.7406564357, 37.6090550423
1333619904, 55.7275865788, 37.6071374819
1333610408, 55.727686, 37.607007
1333610395, 55.7275950484, 37.6070541941
1333565841, 55.793524, 37.579587
1333560771, 55.727686, 37.607007
1333529293, 55.727686, 37.607007
1333529248, 55.7275950484, 37.6070541941
1333476991, 55.793524, 37.579587
1333449912, 55.727686, 37.607007
1333445257, 55.7275450911, 37.6121234894
1333438586, 55.727686, 37.607007
1333438574, 55.7275950484, 37.6070541941
1333387895, 55.793524, 37.579587
1333351415, 55.727686, 37.607007
1333351402, 55.7275950484, 37.6070541941
1333304113, 55.793524, 37.579587
1333287357, 55.7403714579, 37.6092078774
1333280961, 55.74110657, 37.6085909211
1333272281, 55.7403714579, 37.6092078774
1333272262, 55.7406564357, 37.6090550423
1333229693, 55.793524, 37.579587
1333223661, 55.7742558446, 37.6179170609
1333210593, 55.7530448886, 37.5876402855
1333196954, 55.7906179375, 37.5848293304
1333194378, 55.7902560186, 37.5845503807
1333145847, 55.793524, 37.579587
1333133646, 55.7723456193, 37.6828431553
1333121888, 55.7762652769, 37.6766306162
1333111248, 55.727684, 37.606855
1333102070, 55.7275450911, 37.6121234894
1333092106, 55.727686, 37.607007
1333092090, 55.7275950484, 37.6070541941
1333052438, 55.793524, 37.579587
1333035783, 55.7403714579, 37.6092078774
1333033373, 55.7406564357, 37.6090550423
1333027775, 55.7275984967, 37.6070384861
1333019204, 55.727686, 37.607007
1333013082, 55.7275450911, 37.6121234894
1333007072, 55.727686, 37.607007
1333007055, 55.7275950484, 37.6070541941
1333004064, 55.7940827091, 37.5811718932
1332962103, 55.793524, 37.579587
1332954483, 55.7669473958, 37.6007187366
1332920485, 55.727686, 37.607007
1332920465, 55.7275950484, 37.6070541941
1332879676, 55.793524, 37.579587
1332860554, 55.7403714579, 37.6092078774
1332860532, 55.7406564357, 37.6090550423
1332853850, 55.727722, 37.606781
1332842683, 55.7282717538, 37.6143873866
1332833254, 55.727686, 37.607007
1332833237, 55.7275950484, 37.6070541941
1332793645, 55.793524, 37.579587
1332782664, 55.7660963644, 37.6029396057
1332747320, 55.727686, 37.607007
1332747306, 55.7275950484, 37.6070541941
1332701238, 55.793524, 37.579587
1332678285, 55.7425698, 37.6092557
1332665964, 55.7403714579, 37.6092078774
1332665952, 55.7406564357, 37.6090550423
1332621709, 55.793524, 37.579587
1332614198, 55.7926446211, 37.5779950619
1332579982, 55.793654236, 37.5787080764
1332537498, 55.7397172529, 37.6100099087
1332523948, 55.7635394673, 37.5401413971
1332516523, 55.727722, 37.606781
1332502717, 55.727684, 37.606855
1332494921, 55.7275450911, 37.6121234894
1332488670, 55.727686, 37.607007
1332488654, 55.7275950484, 37.6070541941
1332442487, 55.793524, 37.579587
1332433816, 55.777805, 37.607586
1332424332, 55.727686, 37.607007
1332416171, 55.7275655016, 37.6071276929
1332411642, 55.727686, 37.607007
1332407176, 55.7275450911, 37.6121234894
1332397780, 55.727686, 37.607007
1332397764, 55.7275950484, 37.6070541941
1332355919, 55.793524, 37.579587
1332344089, 55.727722, 37.606781
1332315224, 55.727686, 37.607007
1332315209, 55.7275950484, 37.6070541941
1332312167, 55.7940827091, 37.5811718932
1332265301, 55.793524, 37.579587
1332255908, 55.777805, 37.607586
1332229105, 55.727686, 37.607007
1332229095, 55.7275950484, 37.6070541941
1332189156, 55.793524, 37.579587
1332175444, 55.727686, 37.607007
1332175432, 55.7275950484, 37.6070541941
1332148686, 55.7275450911, 37.6121234894
1332141775, 55.727686, 37.607007
1332141764, 55.7275950484, 37.6070541941
1332102802, 55.793524, 37.579587
1332089882, 55.759816, 37.622504
1332088451, 55.7651909913, 37.6052355766
1332076874, 55.7403714579, 37.6092078774
1332073375, 55.74110657, 37.6085909211
1332061321, 55.7406564357, 37.6090550423
1332019325, 55.793524, 37.579587
1331988391, 55.793787, 37.576877
1331938393, 55.793524, 37.579587
1331934480, 55.7785995264, 37.6532742813
1331933679, 55.7773936515, 37.6542234421
1331927982, 55.727686, 37.607007
1331914838, 55.727684, 37.606855
1331899415, 55.727686, 37.607007
1331899395, 55.7275950484, 37.6070541941
1331892809, 55.7275450911, 37.6121234894
1331883674, 55.7275950484, 37.6070541941
1331883639, 55.727686, 37.607007
1331840219, 55.793524, 37.579587
1331824580, 55.74110657, 37.6085909211
1331823623, 55.7406564357, 37.6090550423
1331806901, 55.7275865788, 37.6071374819
1331796395, 55.727686, 37.607007
1331744806, 55.793524, 37.579587
1331743564, 55.793787, 37.576877
1331740778, 55.727686, 37.607007
1331716472, 55.7250407498, 37.6059152857
1331710432, 55.7275950484, 37.6070541941
1331710416, 55.727686, 37.607007
1331663874, 55.793524, 37.579587
1331651496, 55.7406564357, 37.6090550423
1331630656, 55.7275865788, 37.6071374819
1331624430, 55.7275950484, 37.6070541941
1331623433, 55.727686, 37.607007
1331579624, 55.793524, 37.579587
1331571241, 55.7926446211, 37.5779950619
1331543983, 55.7275450911, 37.6121234894
1331537074, 55.7275950484, 37.6070541941
1331537058, 55.727686, 37.607007
1331496344, 55.793524, 37.579587
1331476849, 55.7406564357, 37.6090550423
1331450350, 55.7275950484, 37.6070541941
1331450332, 55.727686, 37.607007
1331412560, 55.793524, 37.579587
1331405257, 55.7722764826, 37.5884771347
1331402782, 55.7530448886, 37.5876402855
1331392773, 55.727686, 37.607007
1331371728, 55.7715885101, 37.6325941086
1331308095, 55.7923189112, 37.5781130791
1331194731, 55.7661446503, 37.5772547722
1331162512, 55.793524, 37.579587
1331153743, 55.759816, 37.622504
1331143390, 55.7624264556, 37.63433218
1331136950, 55.727684, 37.606855
1331128704, 55.7275950484, 37.6070541941
1331113542, 55.7275450911, 37.6121234894
1331105559, 55.7275950484, 37.6070541941
1331105542, 55.727686, 37.607007
1331064948, 55.793524, 37.579587
1331045369, 55.7406564357, 37.6090550423
1331039545, 55.7275950484, 37.6070541941
1331038381, 55.7276564908, 37.6067475238
1331022600, 55.727684, 37.606855
1331018959, 55.727686, 37.607007
1330979369, 55.793524, 37.579587
1330960153, 55.727684, 37.606855
1330938248, 55.7275450911, 37.6121234894
1330932565, 55.727686, 37.607007
1330889580, 55.793524, 37.579587
1330885312, 55.7917217667, 37.5837596775
1330851323, 55.7406564357, 37.6090550423
1330848253, 55.791483309, 37.5790084471
1330683855, 55.7275450911, 37.6121234894
1330679844, 55.727722, 37.606781
1330674532, 55.727686, 37.607007
1330628114, 55.793524, 37.579587
1330627236, 55.7917217667, 37.5837596775
1330624156, 55.7295043273, 37.6119706857
1330619841, 55.7288500801, 37.6112008095
1330609291, 55.727684, 37.606855
1330607527, 55.7359022001, 37.5890791559
1330605543, 55.754141, 37.620393
1330605492, 55.727722, 37.606781
1330601245, 55.754141, 37.620393
1330601174, 55.727686, 37.607007
1330596353, 55.754141, 37.620393
1330594544, 55.7275450911, 37.6121234894
1330586920, 55.727686, 37.607007
1330534542, 55.793524, 37.579587
1330507915, 55.7275450911, 37.6121234894
1330500386, 55.727686, 37.607007
1330460755, 55.793524, 37.579587
1330429877, 55.727686, 37.607007
1330422668, 55.7275450911, 37.6121234894
1330414393, 55.727686, 37.607007
1330361832, 55.7917217667, 37.5837596775
1330357152, 55.727686, 37.607007
1330335834, 55.727684, 37.606855
1330327882, 55.727686, 37.607007
1330251661, 55.7406564357, 37.6090550423
1330194628, 55.7926446211, 37.5779950619
1330120736, 55.793524, 37.579587
1330116433, 55.7747084285, 37.6326370239
1330110847, 55.7759744014, 37.6367530486
1330095686, 55.767725, 37.606148
1330068501, 55.727686, 37.607007
1330006781, 55.7941404389, 37.5786280632
1329946985, 55.793524, 37.579587
1329935416, 55.7530448886, 37.5876402855
1329929980, 55.771992, 37.58484
1329929169, 55.77012381, 37.5831798871
1329928938, 55.7696246112, 37.5956706
1329928244, 55.7460766791, 37.5824689865
1329895494, 55.727686, 37.607007
1329809179, 55.727686, 37.607007
1329761766, 55.793524, 37.579587
1329760470, 55.793787, 37.576877
1329760179, 55.7917217667, 37.5837596775
1329757017, 55.7271523775, 37.6098811626
1329756645, 55.7288379971, 37.6110720634
1329729457, 55.7275450911, 37.6121234894
1329722249, 55.727686, 37.607007
1329662920, 55.793524, 37.579587
1329648958, 54.5348534129, 36.279001236
1329648239, 54.5315557341, 36.2712711781
1329603732, 54.053554, 35.963422
1329575908, 54.0529514099, 35.9608547614
1329476320, 55.616073, 37.510662
1329476306, 55.6184421017, 37.5068130318
1329428906, 55.793524, 37.579587
1329428893, 55.8530078943, 37.5852926374
1329428857, 55.7502553389, 37.6165008545
1329385254, 55.727722, 37.606781
1329381966, 55.727686, 37.607007
1329380558, 55.7303841665, 37.6385449524
1329379778, 55.7220104861, 37.6378726959
1329326967, 55.7288500801, 37.6112008095
1329281490, 55.727686, 37.607007
1329259762, 55.793524, 37.579587
1329248592, 55.6661938813, 37.4995728508
1329204198, 55.727686, 37.607007
1329160933, 55.793524, 37.579587
1329114111, 55.727686, 37.607007
1328989684, 55.7530448886, 37.5876402855
1328859450, 55.727686, 37.607007
1328726634, 55.793524, 37.579587
1328685746, 55.727686, 37.607007
1328639783, 55.793524, 37.579587
1328608228, 55.7303716123, 37.6116567664
1328598999, 55.727686, 37.607007
1328558955, 55.793524, 37.579587
1328550113, 55.775177, 37.583533
1328511247, 55.727686, 37.607007
1328383652, 55.793524, 37.579587
1328372577, 55.7926446211, 37.5779950619
1328370123, 55.7923189112, 37.5781130791
1328303004, 55.793524, 37.579587
1328286275, 55.757252, 37.620516
1328253879, 55.727686, 37.607007
1328205886, 55.793524, 37.579587
1328203954, 55.7948159508, 37.5788211823
1328168941, 55.727686, 37.607007
1328126499, 55.793524, 37.579587
1328118426, 55.727684, 37.606855
1328118410, 55.727686, 37.607007
1328080267, 55.727686, 37.607007
1328042068, 55.793524, 37.579587
1328029188, 55.7672250333, 37.5954294205
1328029168, 55.7676064953, 37.5953139194
1328021010, 55.727722, 37.606781
1327994232, 55.727686, 37.607007
1327907137, 55.727686, 37.607007
1327786378, 55.769409, 37.621347
1327713775, 55.793524, 37.579587
1327713753, 55.7926446211, 37.5779950619
1327698539, 55.769409, 37.621347
1327685733, 55.75446, 37.570357
1327657504, 55.7275450911, 37.6121234894
1327647291, 55.727686, 37.607007
1327609882, 55.793524, 37.579587
1327576363, 55.727686, 37.607007
1327571790, 55.7307679178, 37.6355404218
1327565718, 55.7220104861, 37.6378726959
1327519497, 55.793524, 37.579587
1327510851, 55.7721618214, 37.5929296017
1327475484, 55.727686, 37.607007
1327434800, 55.793524, 37.579587
1327389190, 55.727686, 37.607007
1327342582, 55.793524, 37.579587
1327339986, 55.7921975268, 37.5819074389
1327302671, 55.727686, 37.607007
1327090605, 55.793524, 37.579587
1327083676, 55.727686, 37.607007
1327051132, 55.7275450911, 37.6121234894
1327049967, 55.727686, 37.607007
1327000084, 55.793524, 37.579587
1326974758, 55.7220104861, 37.6378726959
1326959721, 55.727686, 37.607007
1326882019, 55.727686, 37.607007
1326877213, 55.7275450911, 37.6121234894
1326873421, 55.7249739246, 37.6241702741
1326825261, 55.793524, 37.579587
1326792302, 55.7275450911, 37.6121234894
1326783419, 55.727686, 37.607007
1326743529, 55.793524, 37.579587
1326704286, 55.7275450911, 37.6121234894
1326696667, 55.727686, 37.607007
1326645152, 55.7926446211, 37.5779950619
1326629302, 55.7917217667, 37.5837596775
1326573983, 55.793524, 37.579587
1326561287, 55.413971, 37.89875227
1326467484, 9.559711, 100.031259
1326465501, 9.55965384221, 100.031243561
1326453793, 9.557202, 100.033366
1326428709, 10.0844423608, 99.8260920233
1326372325, 10.089216, 99.826262
1326372250, 10.0844423608, 99.8260920233
1326295265, 10.07685, 99.82678
1326281925, 10.084843, 99.824945
1326276226, 10.0844423608, 99.8260920233
1326259817, 9.557202, 100.033366
1326203419, 9.55965384221, 100.031243561
1326168500, 9.58290138341, 99.9682167903
1326167589, 9.58163, 99.969616
1326165094, 9.557202, 100.033366
1326034514, 9.559711, 100.031259
1326019499, 9.557202, 100.033366
1325936791, 9.55965384221, 100.031243561
1325929681, 9.58163, 99.969616
1325907530, 9.58058700921, 99.9615520166
1325783930, 9.55965384221, 100.031243561
1325760163, 9.58163, 99.969616
1325740513, 9.55965384221, 100.031243561
1325688657, 9.55855178833, 100.0313797
1325629802, 9.54064888779, 100.052681526
